offset	bank	bank_offset	text
0x00D493	0x03	0x1493	^#V!^
0x00D54C	0x03	0x154C	^#V!^
0x00D5DE	0x03	0x15DE	ng##
0x00D674	0x03	0x1674	^#V!^
0x00D727	0x03	0x1727	^#V!
0x00D747	0x03	0x1747	         
0x00D751	0x03	0x1751	        
0x00D75A	0x03	0x175A	%cV%d
0x00D762	0x03	0x1762	/   
0x00D776	0x03	0x1776	#6}#6f
0x00D78D	0x03	0x178D	#6}#6f
0x00D7A4	0x03	0x17A4	#6}#6f
0x00D7BB	0x03	0x17BB	#6}#6f
0x00D801	0x03	0x1801	^#V!^
0x00D835	0x03	0x1835	kb###N
0x00D851	0x03	0x1851	####^>
0x00D869	0x03	0x1869	~#fo
0x00D873	0x03	0x1873	kb#Ny
0x00D8E3	0x03	0x18E3	#6}#6f!
0x00D914	0x03	0x1914	#6}#6f
0x00D944	0x03	0x1944	Zkb###N
0x00D95F	0x03	0x195F	~#fo
0x00D976	0x03	0x1976	####^>
0x00D989	0x03	0x1989	^#V!/
0x00D9E7	0x03	0x19E7	~#fo
0x00D9FE	0x03	0x19FE	~#fo
0x00DA15	0x03	0x1A15	^#V!/
0x00DA73	0x03	0x1A73	~#fo
0x00DA95	0x03	0x1A95	~=OY>
0x00DB1F	0x03	0x1B1F	~=_>
0x00DB82	0x03	0x1B82	^#V!^
0x00DBC6	0x03	0x1BC6	~=_>
0x00DBE9	0x03	0x1BE9	#6l#6H
0x00DCBA	0x03	0x1CBA	^#V!^
0x00DE5C	0x03	0x1E5C	l^!0
0x00DEB0	0x03	0x1EB0	g)))
0x00DEF6	0x03	0x1EF6	%8###w
0x00DF04	0x03	0x1F04	%8####
0x00E056	0x03	0x2056	#6}#6f!
0x00E081	0x03	0x2081	#6}#6f!
0x00E0AC	0x03	0x20AC	#6}#6f!
0x00E0D7	0x03	0x20D7	#6}#6f!
0x00E162	0x03	0x2162	#6}#6f!
0x00E233	0x03	0x2233	"""""""!"
0x00E238	0x03	0x2238	"""$1"""
0x00E23D	0x03	0x223D	"""""!B"
0x00E242	0x03	0x2242	"""""""#$B"""
0x00E24A	0x03	0x224A	"!!!D""""D"""
0x00E257	0x03	0x2257	"""""""B!"
0x00E25D	0x03	0x225D	"""""""#"
0x00E262	0x03	0x2262	""""""""" 2"""
0x00E26A	0x03	0x226A	""""""""""
0x00E270	0x03	0x2270	"""""""$ "
0x00E2C9	0x03	0x22C9	)]T)
0x00E3D4	0x03	0x23D4	I8~#
0x00E3DD	0x03	0x23DD	=8~#
0x00E3E8	0x03	0x23E8	=8~#
0x00E435	0x03	0x2435	g))))))
0x00E4D6	0x03	0x24D6	18~#
0x00E52C	0x03	0x252C	g))))))
0x00E554	0x03	0x2554	))))
0x00E55F	0x03	0x255F	%8YP
0x00E58A	0x03	0x258A	))))
0x00E595	0x03	0x2595	%8YP
0x00E5B8	0x03	0x25B8	18~#
0x00E5C5	0x03	0x25C5	18~#
0x00E60F	0x03	0x260F	i`)))MD
0x00E667	0x03	0x2667	q#p!
0x00E68D	0x03	0x268D	kb##w
0x00E6DE	0x03	0x26DE	~#fo
0x00E70F	0x03	0x270F	~#fo
0x00E720	0x03	0x2720	#6}#6f
0x00E75A	0x03	0x275A	#6}#6f
0x00E791	0x03	0x2791	=8~#
0x00E7B2	0x03	0x27B2	=8~#
0x00E7C9	0x03	0x27C9	=8}/o|/g#
0x00E7F2	0x03	0x27F2	g)MD
0x00E800	0x03	0x2800	~#fo
0x00E824	0x03	0x2824	g)MD
0x00E83E	0x03	0x283E	=8YP
0x00E882	0x03	0x2882	g)MD
0x00E89F	0x03	0x289F	=8~#
0x00E8C0	0x03	0x28C0	=8~#
0x00E8E5	0x03	0x28E5	g)MD
0x00E914	0x03	0x2914	g)MD
0x00E922	0x03	0x2922	~#fo
0x00E97B	0x03	0x297B	g)MD
0x00E9AA	0x03	0x29AA	#68#6i
0x00E9D8	0x03	0x29D8	=8~#
0x00E9E6	0x03	0x29E6	=8~#
0x00EA33	0x03	0x2A33	I8)))
0x00EA63	0x03	0x2A63	g)MD
0x00EA95	0x03	0x2A95	g)MD
0x00EB53	0x03	0x2B53	kb~#fo
0x00EB6A	0x03	0x2B6A	~#fo
0x00EC58	0x03	0x2C58	kb~#fo
0x00EC6F	0x03	0x2C6F	~#fo
0x00ED76	0x03	0x2D76	kb~#fo
0x00ED8D	0x03	0x2D8D	~#fo
0x00EE79	0x03	0x2E79	kb~#fo
0x00EE90	0x03	0x2E90	~#fo
0x00EF1D	0x03	0x2F1D	+8##
0x00EFD3	0x03	0x2FD3	###w
0x00EFE2	0x03	0x2FE2	####w
0x00F0F5	0x03	0x30F5	66#6
0x00F116	0x03	0x3116	68#6
0x00F128	0x03	0x3128	68#6B#6l
0x00F136	0x03	0x3136	66#6[#6X
0x00F14C	0x03	0x314C	66#6
0x00F24A	0x03	0x324A	i`~#fo
0x00F25C	0x03	0x325C	=8q#
0x00F265	0x03	0x3265	i`~#fo
0x00F277	0x03	0x3277	=8q#
0x00F28C	0x03	0x328C	=8q#
0x00F2C0	0x03	0x32C0	###6
0x00F2CA	0x03	0x32CA	####6
0x00F34B	0x03	0x334B	###6
0x00F368	0x03	0x3368	###6
0x00F37D	0x03	0x337D	###~
0x00F3D6	0x03	0x33D6	=8~#
0x00F3DF	0x03	0x33DF	18~#
0x00F3ED	0x03	0x33ED	18~#
0x00F428	0x03	0x3428	18}/o|/g#
0x00F451	0x03	0x3451	g)MD
0x00F45F	0x03	0x345F	~#fo
0x00F483	0x03	0x3483	g)MD
0x00F4CE	0x03	0x34CE	%8}/o|/g#
0x00F4DB	0x03	0x34DB	y/ox/g#MD
0x00F512	0x03	0x3512	g)MD
0x00F541	0x03	0x3541	g)MD
0x00F5FF	0x03	0x35FF	#6w#6j
0x00F607	0x03	0x3607	~#fo
0x00F651	0x03	0x3651	#6$#6T
0x00F678	0x03	0x3678	#6$#6T
0x00F6D1	0x03	0x36D1	     
0x00F704	0x03	0x3704	r9sws
0x00F718	0x03	0x3718	v'v-v;vbv
0x00F729	0x03	0x3729	Hw!Cw
0x00F730	0x03	0x3730	I8n&
0x00F790	0x03	0x3790	^#V!h
0x00F7CC	0x03	0x37CC	]T)MD))))
0x00F7E2	0x03	0x37E2	]T)MD))))
0x00F843	0x03	0x3843	#6$#6T
0x00F87B	0x03	0x387B	]T)MD))))
0x00F8A1	0x03	0x38A1	#6l!
0x00F8AB	0x03	0x38AB	]T)MD))))
0x00F8D4	0x03	0x38D4	]T)MD))))
0x00F909	0x03	0x3909	9~<!
0x00F9A3	0x03	0x39A3	#6y#6b
0x00F9B2	0x03	0x39B2	9~<!
0x00F9B8	0x03	0x39B8	9w=o&
0x00F9D5	0x03	0x39D5	66#6
0x00FA1E	0x03	0x3A1E	66#6
0x00FA2D	0x03	0x3A2D	9~<!
0x00FA55	0x03	0x3A55	#^#V
0x00FA8C	0x03	0x3A8C	^#V!h
0x00FAAB	0x03	0x3AAB	^#V!^
0x00FAB7	0x03	0x3AB7	h846
0x00FAC8	0x03	0x3AC8	h84###n}
0x00FB24	0x03	0x3B24	h846
0x00FB5E	0x03	0x3B5E	h846
0x00FB89	0x03	0x3B89	h86>
0x00FB9D	0x03	0x3B9D	h88#
0x00FBC3	0x03	0x3BC3	]T))))
0x00FC36	0x03	0x3C36	]T)MD))))
0x00FC60	0x03	0x3C60	]T))))
0x00FC94	0x03	0x3C94	"^#V!"""
0x00FCA1	0x03	0x3CA1	#6t#6k
0x00FCB0	0x03	0x3CB0	^#V!
0x00FCFB	0x03	0x3CFB	#6U#6k
0x00FD32	0x03	0x3D32	h84#
0x00FD7B	0x03	0x3D7B	~#fo
0x00FD8B	0x03	0x3D8B	~#fo
0x00FD94	0x03	0x3D94	h82###~
0x010007	0x04	0x0007	#6g#6]
0x0100DB	0x04	0x00DB	#6E>
0x0100F7	0x04	0x00F7	#6S>
0x01029A	0x04	0x029A	^#V!h
0x0102AB	0x04	0x02AB	^#V!^
0x0102E9	0x04	0x02E9	i`###~
0x0102FB	0x04	0x02FB	#6q#6w
0x01036F	0x04	0x036F	~#fo
0x01037A	0x04	0x037A	~#fo
0x010389	0x04	0x0389	#6G>
0x010399	0x04	0x0399	#6n!
0x0103E7	0x04	0x03E7	#6h#6H
0x01049B	0x04	0x049B	~=_y
0x0104CE	0x04	0x04CE	#60#6P
0x0104F4	0x04	0x04F4	#6$#6T
0x01050E	0x04	0x050E	#6`#6w
0x010522	0x04	0x0522	#6~#6w
0x010562	0x04	0x0562	#6}#6f
0x010592	0x04	0x0592	#6}#6f
0x0106B6	0x04	0x06B6	#6}#6f
0x0106CD	0x04	0x06CD	#6}#6f
0x010723	0x04	0x0723	#6$#6T
0x01078B	0x04	0x078B	#6J#6K
0x0107A2	0x04	0x07A2	^#V!h
0x0107F7	0x04	0x07F7	#6$#6T
0x01084A	0x04	0x084A	vH!\I
0x01086A	0x04	0x086A	^#V!
0x01087D	0x04	0x087D	H!dI
0x01089C	0x04	0x089C	^#V!@
0x0108AF	0x04	0x08AF	H!lI
0x0108CA	0x04	0x08CA	:!sI
0x0109D8	0x04	0x09D8	^#V!/
0x0109E7	0x04	0x09E7	N#F!
0x010A12	0x04	0x0A12	#6<#6`
0x010A48	0x04	0x0A48	MDYP!
0x010A64	0x04	0x0A64	~#fo
0x010A77	0x04	0x0A77	~#fo
0x010A7C	0x04	0x0A7C	MDi`
0x010B6C	0x04	0x0B6C	tKi&
0x010BA3	0x04	0x0BA3	#6z!
0x010C0E	0x04	0x0C0E	)]T))
0x010CE7	0x04	0x0CE7	Mi`)]T))
0x010CFF	0x04	0x0CFF	Mi`)]T))
0x010E0E	0x04	0x0E0E	)]T))
0x010E22	0x04	0x0E22	)]T))
0x010E3C	0x04	0x0E3C	)]T))
0x010E57	0x04	0x0E57	)]T))
0x010E7A	0x04	0x0E7A	)]T))
0x010E86	0x04	0x0E86	##^#V
0x010E9F	0x04	0x0E9F	)]T))
0x010EB1	0x04	0x0EB1	)]T))
0x010EBD	0x04	0x0EBD	##^#V
0x010ECF	0x04	0x0ECF	)]T))
0x010F05	0x04	0x0F05	)]T))
0x010F19	0x04	0x0F19	)]T))
0x010F33	0x04	0x0F33	)]T))
0x010F4E	0x04	0x0F4E	)]T))
0x010F71	0x04	0x0F71	)]T))
0x010F7D	0x04	0x0F7D	##^#V
0x010F96	0x04	0x0F96	)]T))
0x010FA8	0x04	0x0FA8	)]T))
0x010FB4	0x04	0x0FB4	##^#V
0x010FC6	0x04	0x0FC6	)]T))
0x011099	0x04	0x1099	####>
0x0110AE	0x04	0x10AE	####~
0x0110BA	0x04	0x10BA	####6
0x0110ED	0x04	0x10ED	####~
0x011179	0x04	0x1179	I8YP
0x0115A9	0x04	0x15A9	-<KU_d
0x0115D6	0x04	0x15D6	XV>d
0x0115F3	0x04	0x15F3	"h8""####6"
0x011612	0x04	0x1612	"h8""####6"
0x011626	0x04	0x1626	XV>d
0x01168C	0x04	0x168C	ZX>d
0x0116AD	0x04	0x16AD	]T)MD))))
0x0116C3	0x04	0x16C3	]T))
0x0116D7	0x04	0x16D7	"h8""####6"
0x0116EB	0x04	0x16EB	]T)MD))))
0x011701	0x04	0x1701	]T))
0x011716	0x04	0x1716	"h8""####6"
0x01172A	0x04	0x172A	]T)MD))))
0x011740	0x04	0x1740	]T))
0x011756	0x04	0x1756	"h8""####6"
0x01176A	0x04	0x176A	]T)MD))))
0x011780	0x04	0x1780	]T))
0x011797	0x04	0x1797	"h8""####6"
0x0117A8	0x04	0x17A8	]T)MD))))
0x0117BE	0x04	0x17BE	]T))
0x0117C4	0x04	0x17C4	####~
0x0117E0	0x04	0x17E0	]T)MD))))
0x0117F6	0x04	0x17F6	]T))
0x0117FC	0x04	0x17FC	####~
0x011818	0x04	0x1818	]T)MD))))
0x01182E	0x04	0x182E	]T))
0x011834	0x04	0x1834	####~
0x01183F	0x04	0x183F	"h8""####6"
0x0118B9	0x04	0x18B9	~Z>d
0x0118D7	0x04	0x18D7	]T)MD))))
0x0118ED	0x04	0x18ED	]T))
0x011901	0x04	0x1901	####6
0x011913	0x04	0x1913	]T)MD))))
0x011929	0x04	0x1929	]T))
0x01193F	0x04	0x193F	####6
0x011951	0x04	0x1951	]T)MD))))
0x011967	0x04	0x1967	]T))
0x01197F	0x04	0x197F	####6
0x011991	0x04	0x1991	]T)MD))))
0x0119A7	0x04	0x19A7	]T))
0x0119BE	0x04	0x19BE	####6
0x0119CC	0x04	0x19CC	]T)MD))))
0x0119E2	0x04	0x19E2	]T))
0x0119E8	0x04	0x19E8	####~
0x011A04	0x04	0x1A04	]T)MD))))
0x011A1A	0x04	0x1A1A	]T))
0x011A20	0x04	0x1A20	####~
0x011A3C	0x04	0x1A3C	]T)MD))))
0x011A52	0x04	0x1A52	]T))
0x011A58	0x04	0x1A58	####~
0x011A66	0x04	0x1A66	####6
0x011B47	0x04	0x1B47	%c%c
0x011B4C	0x04	0x1B4C	%c%c
0x011B51	0x04	0x1B51	%c%c
0x011B56	0x04	0x1B56	%c%c
0x011B5B	0x04	0x1B5B	%c%c
0x011CA1	0x04	0x1CA1	66#6
0x011DCD	0x04	0x1DCD	^#V!/
0x011DF1	0x04	0x1DF1	^#V!/
0x011E56	0x04	0x1E56	#6y#6b
0x011E6E	0x04	0x1E6E	66#6
0x011EB1	0x04	0x1EB1	####w
0x011ED0	0x04	0x1ED0	%8##
0x011EF5	0x04	0x1EF5	%8####w
0x011F5F	0x04	0x1F5F	18####n
0x011F6B	0x04	0x1F6B	####n
0x011F75	0x04	0x1F75	##^#V
0x011F86	0x04	0x1F86	##^#V
0x011FAF	0x04	0x1FAF	#6}#6f
0x011FDF	0x04	0x1FDF	66#6
0x0120A2	0x04	0x20A2	66#6
0x0120C0	0x04	0x20C0	66#6
0x01210D	0x04	0x210D	66#6
0x012147	0x04	0x2147	66#6
0x0122BE	0x04	0x22BE	#6g#6h
0x0122D5	0x04	0x22D5	~#fo
0x0122E5	0x04	0x22E5	^#V!/
0x0122F6	0x04	0x22F6	~#fo
0x012304	0x04	0x2304	~#fo
0x012338	0x04	0x2338	#6}#6f
0x012424	0x04	0x2424	,di&
0x012951	0x04	0x2951	na###
0x012967	0x04	0x2967	na###
0x0129BD	0x04	0x29BD	]T))
0x0129C6	0x04	0x29C6	####
0x012A95	0x04	0x2A95	]T))
0x012BAB	0x04	0x2BAB	#6$#6T
0x012C1B	0x04	0x2C1B	#6}#6f
0x012CC0	0x04	0x2CC0	#6$#6T
0x012CE6	0x04	0x2CE6	18#n
0x012CEC	0x04	0x2CEC	%8#N
0x012D09	0x04	0x2D09	%8#~
0x012D0E	0x04	0x2D0E	%8#^
0x012D26	0x04	0x2D26	#6}#6f
0x012DDA	0x04	0x2DDA	]T))
0x012DE3	0x04	0x2DE3	####
0x012E33	0x04	0x2E33	#6}#6f
0x012E51	0x04	0x2E51	~#fo
0x012E61	0x04	0x2E61	^#V!/
0x012E96	0x04	0x2E96	~=_>
0x012EA3	0x04	0x2EA3	#6g#6W
0x012EDB	0x04	0x2EDB	^#V!
0x012EFA	0x04	0x2EFA	^#V!@
0x012F36	0x04	0x2F36	]T))
0x012F58	0x04	0x2F58	]T))
0x012FB4	0x04	0x2FB4	/pi&
0x012FC1	0x04	0x2FC1	^#V!
0x012FE6	0x04	0x2FE6	^#Vy
0x012FEF	0x04	0x2FEF	+pi&
0x01300B	0x04	0x300B	#6@#6Z
0x01301E	0x04	0x301E	~/_#~/W
0x013088	0x04	0x3088	~#fo
0x013099	0x04	0x3099	^#V!/
0x0130C4	0x04	0x30C4	~#fo
0x0130D4	0x04	0x30D4	~#fo
0x0130E4	0x04	0x30E4	~#fo
0x0130F4	0x04	0x30F4	~#fo
0x013155	0x04	0x3155	)))]T)
0x01316C	0x04	0x316C	)))]T)
0x01319A	0x04	0x319A	)))]T)
0x01320F	0x04	0x320F	q#p!
0x013259	0x04	0x3259	q#p!
0x013287	0x04	0x3287	]T))
0x013290	0x04	0x3290	###~
0x0132A2	0x04	0x32A2	]T))
0x0132AB	0x04	0x32AB	###~
0x0132C3	0x04	0x32C3	y7MD
0x0132DB	0x04	0x32DB	y7MD
0x0132E9	0x04	0x32E9	h88MD
0x0132EF	0x04	0x32EF	h8>}
0x0132F9	0x04	0x32F9	h8Nq#p
0x013300	0x04	0x3300	h8:MD
0x013306	0x04	0x3306	h8<}
0x013310	0x04	0x3310	h8N##q#p
0x013344	0x04	0x3344	s#r<
0x01335F	0x04	0x335F	]T))
0x013384	0x04	0x3384	h8N^#V
0x013397	0x04	0x3397	h8Nq#p!
0x0133B1	0x04	0x33B1	h8N^#V
0x0133C9	0x04	0x33C9	]T))
0x0133D2	0x04	0x33D2	###~
0x0133DB	0x04	0x33DB	)]T))
0x013402	0x04	0x3402	]T))
0x013427	0x04	0x3427	h8N##^#V
0x01343C	0x04	0x343C	h8N##q#p!
0x01344E	0x04	0x344E	h8N##
0x01345A	0x04	0x345A	h8N##^#V
0x013474	0x04	0x3474	]T))
0x01347D	0x04	0x347D	###~
0x013486	0x04	0x3486	)]T))
0x01348E	0x04	0x348E	h8P##
0x0134B0	0x04	0x34B0	^#V!
0x013591	0x04	0x3591	h8P##N#F
0x01359A	0x04	0x359A	h8Pq#p
0x0135A1	0x04	0x35A1	h8P##
0x0135B0	0x04	0x35B0	h8PN#F
0x0135B7	0x04	0x35B7	h8P##q#p
0x0135D6	0x04	0x35D6	h8N^#V
0x0135EE	0x04	0x35EE	h8N^#V
0x013606	0x04	0x3606	h8N##^#V
0x013620	0x04	0x3620	h8N##^#V
0x013645	0x04	0x3645	) 50
0x013659	0x04	0x3659	) 50
0x0136B9	0x04	0x36B9	'&$%PNOMT2
0x01402C	0x05	0x002C	2~#fo
0x01403A	0x05	0x003A	h8<l&
0x014045	0x05	0x0045	h8<&
0x01404F	0x05	0x004F	h8>l&
0x01405A	0x05	0x005A	h8>&
0x014064	0x05	0x0064	h8@l&
0x01407A	0x05	0x007A	h8>M
0x014194	0x05	0x0194	]T)MD))))
0x0141D7	0x05	0x01D7	fC!l
0x0141FA	0x05	0x01FA	Bi`)
0x014256	0x05	0x0256	]T)MD))))
0x01430B	0x05	0x030B	:Ci`
0x01431F	0x05	0x031F	i`))####
0x014493	0x05	0x0493	%8e.
0x014523	0x05	0x0523	#6y>
0x014534	0x05	0x0534	#6z>
0x014546	0x05	0x0546	#6C#6z
0x01457D	0x05	0x057D	6>#6o#6x
0x014603	0x05	0x0603	6>#6o#6x
0x014729	0x05	0x0729	#6$#6T
0x01473F	0x05	0x073F	#6$#6T
0x014A22	0x05	0x0A22	#6$#6T
0x014A34	0x05	0x0A34	68#6
0x014BD8	0x05	0x0BD8	66#6
0x014BEF	0x05	0x0BEF	66#6
0x014C86	0x05	0x0C86	66#6
0x014C95	0x05	0x0C95	66#6
0x014DFE	0x05	0x0DFE	^#Vi`###~#fo
0x014EC0	0x05	0x0EC0	Oi`)
0x014ED5	0x05	0x0ED5	Ni`)
0x014EED	0x05	0x0EED	Ni`)
0x014F78	0x05	0x0F78	=8###~#fo
0x014FE3	0x05	0x0FE3	s#ry
0x014FF2	0x05	0x0FF2	^#Vi&
0x015021	0x05	0x1021	^#V!
0x01504A	0x05	0x104A	I8###^#V!
0x01505C	0x05	0x105C	I8###~
0x01507C	0x05	0x107C	#6`#6}
0x0150AD	0x05	0x10AD	#^#V
0x0150B4	0x05	0x10B4	wkb#~
0x0150BB	0x05	0x10BB	wkb##N
0x0150C5	0x05	0x10C5	###~
0x0150EB	0x05	0x10EB	J~#fo
0x0150F5	0x05	0x10F5	h8L#^#V
0x0150FE	0x05	0x10FE	Iwkb#~
0x015105	0x05	0x1105	Hwkb##~
0x015111	0x05	0x1111	###N
0x015116	0x05	0x1116	h8N###^
0x015140	0x05	0x1140	~#fo
0x01517B	0x05	0x117B	h8L^
0x01526B	0x05	0x126B	18###~#fo
0x01527E	0x05	0x127E	~#fo
0x0152CB	0x05	0x12CB	18###
0x0152FB	0x05	0x12FB	###~#fo
0x015312	0x05	0x1312	i`###
0x01531A	0x05	0x131A	s#r!
0x015324	0x05	0x1324	s#r!
0x01532B	0x05	0x132B	MDi`###
0x015335	0x05	0x1335	s#r!
0x015462	0x05	0x1462	" !""#$%"
0x01546D	0x05	0x146D	&'()*+,-bxy
0x01547C	0x05	0x147C	(./01234XY_l
0x01548A	0x05	0x148A	056789:;<=>?U\d}~
0x01549D	0x05	0x149D	MZm{
0x0154A5	0x05	0x14A5	,38@ABCDEFGHIVbl
0x0154B8	0x05	0x14B8	$Ekv
0x0154BE	0x05	0x14BE	>HIOT[jkl
0x0154CA	0x05	0x14CA	9GJKLMNO]
0x0154D4	0x05	0x14D4	?Njnqtu
0x0154DE	0x05	0x14DE	!DPQRST]m
0x0154EA	0x05	0x14EA	 )CKRUVWXYZ[]^n
0x015500	0x05	0x1500	12:;B_`awy|
0x015520	0x05	0x1520	7:mnopqrstu
0x015533	0x05	0x1533	#*W^acefvwxz{|
0x015543	0x05	0x1543	%F\hi~
0x015558	0x05	0x1558	4dgirstx
0x015566	0x05	0x1566	duz{|}~
0x0155AF	0x05	0x15AF	^#Vi`###~#fo
0x0155C9	0x05	0x15C9	78MD
0x01565F	0x05	0x165F	78MD
0x015679	0x05	0x1679	78MD
0x015840	0x05	0x1840	~=o{
0x0158A3	0x05	0x18A3	I8$+
0x0158AF	0x05	0x18AF	k=MD
0x01591A	0x05	0x191A	]T)MD))))
0x015947	0x05	0x1947	]T)MD))))
0x015991	0x05	0x1991	h87))]T))
0x0159A7	0x05	0x19A7	h85#
0x015A58	0x05	0x1A58	h83))]T))
0x015A6C	0x05	0x1A6C	h83)###
0x015A7E	0x05	0x1A7E	h83#
0x015AA1	0x05	0x1AA1	#6h#6H
0x015B42	0x05	0x1B42	]T))))
0x015B56	0x05	0x1B56	]T)MD)))
0x015B8B	0x05	0x1B8B	]T))MD)
0x015BA1	0x05	0x1BA1	]T)MD))))
0x015C0D	0x05	0x1C0D	78###^#V
0x015C2D	0x05	0x1C2D	78###~#fo
0x015C3C	0x05	0x1C3C	78###N#F
0x015C4F	0x05	0x1C4F	78###
0x015C6A	0x05	0x1C6A	78###^#V
0x015C80	0x05	0x1C80	78###^#V
0x015CC6	0x05	0x1CC6	]T)MD))))
0x015CDC	0x05	0x1CDC	78###^#V!
0x015CF4	0x05	0x1CF4	]T)MD))))
0x015D0A	0x05	0x1D0A	78###^#V!
0x015D56	0x05	0x1D56	]T)MD))))
0x015D6C	0x05	0x1D6C	78###^#V!
0x015D85	0x05	0x1D85	#6r#6{
0x015DC5	0x05	0x1DC5	~#fo
0x015DD6	0x05	0x1DD6	^#V!
0x015DF3	0x05	0x1DF3	78###
0x015DFB	0x05	0x1DFB	s#r!
0x015E01	0x05	0x1E01	6>#6
0x015E3B	0x05	0x1E3B	]T)MD))))
0x015E51	0x05	0x1E51	78###^#V!
0x015E70	0x05	0x1E70	78###^#V!
0x015EA8	0x05	0x1EA8	78###
0x015EBD	0x05	0x1EBD	s#r!
0x015ED2	0x05	0x1ED2	78###~
0x015F05	0x05	0x1F05	]T)MD))))
0x015F32	0x05	0x1F32	#6+#6l
0x015F4A	0x05	0x1F4A	#6+#6l
0x015F6F	0x05	0x1F6F	]T)MD))))
0x015F97	0x05	0x1F97	]T)MD))))
0x015FD7	0x05	0x1FD7	78###
0x015FEC	0x05	0x1FEC	s#r>
0x01600E	0x05	0x200E	#6k>
0x01608B	0x05	0x208B	~#fo
0x016096	0x05	0x2096	~#fo
0x0160A1	0x05	0x20A1	~#fo
0x0160E8	0x05	0x20E8	s#ri`
0x016112	0x05	0x2112	^#V!
0x01612D	0x05	0x212D	s#ri`
0x01613D	0x05	0x213D	]T)MD))))
0x016165	0x05	0x2165	~#fo
0x01616D	0x05	0x216D	#^#V
0x016177	0x05	0x2177	#^#V
0x016182	0x05	0x2182	###~#fo
0x016192	0x05	0x2192	~#fo
0x01619F	0x05	0x219F	~#fo
0x0161AC	0x05	0x21AC	~#fo
0x016264	0x05	0x2264	~<oy
0x016296	0x05	0x2296	~<oy
0x01634A	0x05	0x234A	I8#^#V
0x01635C	0x05	0x235C	=8#^#V
0x0163C0	0x05	0x23C0	###~#fo
0x0163D3	0x05	0x23D3	~#fo
0x0163E3	0x05	0x23E3	~#fo
0x0163EF	0x05	0x23EF	#^#V
0x0163FB	0x05	0x23FB	#^#V
0x016408	0x05	0x2408	#^#V
0x016416	0x05	0x2416	#^#V
0x01644E	0x05	0x244E	~#fo
0x01648C	0x05	0x248C	]T)MD))))
0x0164EA	0x05	0x24EA	kf}=
0x016510	0x05	0x2510	|(C!
0x0167E6	0x05	0x27E6	~#fo
0x0167FD	0x05	0x27FD	#~#fo
0x016823	0x05	0x2823	###~
0x01682C	0x05	0x282C	###~#fo
0x016849	0x05	0x2849	~#fo
0x0168A2	0x05	0x28A2	#6e#6g
0x0169ED	0x05	0x29ED	#6@#6j
0x016BED	0x05	0x2BED	#6\#6a
0x016C11	0x05	0x2C11	###~
0x016C40	0x05	0x2C40	#6&#6k
0x016C67	0x05	0x2C67	#6@#6j
0x016CF9	0x05	0x2CF9	#63#6Q
0x016DC1	0x05	0x2DC1	~#fo
0x016DD4	0x05	0x2DD4	###~#fo
0x016DE7	0x05	0x2DE7	~#fo
0x016DF7	0x05	0x2DF7	~#fo
0x016E0E	0x05	0x2E0E	#^#V
0x016E1A	0x05	0x2E1A	#^#V
0x016E27	0x05	0x2E27	#^#V
0x016E35	0x05	0x2E35	#^#V
0x016E5A	0x05	0x2E5A	bni`
0x017087	0x05	0x3087	#6&#6k
0x0170B5	0x05	0x30B5	#6@#6j
0x0170F9	0x05	0x30F9	#63#6Q
0x01714F	0x05	0x314F	^#Vi&
0x017163	0x05	0x3163	^#Vi&
0x01717B	0x05	0x317B	###^#Vi&
0x01718C	0x05	0x318C	~<oy
0x0171AF	0x05	0x31AF	###^#Vi&
0x0172F4	0x05	0x32F4	#6(#6w
0x017347	0x05	0x3347	))]T))
0x017372	0x05	0x3372	))]T))
0x0173DB	0x05	0x33DB	#6%#6A
0x017418	0x05	0x3418	I8#^#V
0x017434	0x05	0x3434	^#Vi&
0x017442	0x05	0x3442	=8###^#Vi&
0x0174FB	0x05	0x34FB	18#~#fo
0x01751B	0x05	0x351B	###^
0x0175A4	0x05	0x35A4	####~
0x0175B2	0x05	0x35B2	~#fo
0x0175DD	0x05	0x35DD	18###n#f
0x017615	0x05	0x3615	~#fo
0x017655	0x05	0x3655	~#fo
0x01765F	0x05	0x365F	%8YP
0x017693	0x05	0x3693	~#fo
0x01769D	0x05	0x369D	%8YP
0x0176D1	0x05	0x36D1	~#fo
0x01770D	0x05	0x370D	~#fo
0x017742	0x05	0x3742	~#fo
0x017778	0x05	0x3778	~#fo
0x0177AE	0x05	0x37AE	~#fo
0x0177FB	0x05	0x37FB	~#fo
0x0178B1	0x05	0x38B1	#^#V
0x0178BB	0x05	0x38BB	#^#V
0x0178C6	0x05	0x38C6	###N#F
0x0178DE	0x05	0x38DE	~#fo
0x0178EC	0x05	0x38EC	~#fo
0x0178FB	0x05	0x38FB	~#fo
0x01795B	0x05	0x395B	#^#V
0x01796B	0x05	0x396B	I8#^#V
0x017A0B	0x05	0x3A0B	%8$%
0x017A15	0x05	0x3A15	=8N#F
0x017A2F	0x05	0x3A2F	=8N#F
0x017A73	0x05	0x3A73	I8##
0x017AB6	0x05	0x3AB6	MD>U
0x017AC3	0x05	0x3AC3	i`#s#ri`###
0x017AE0	0x05	0x3AE0	s#ri`###
0x017B23	0x05	0x3B23	6))))
0x017B72	0x05	0x3B72	I8#^#V
0x017B85	0x05	0x3B85	#N#F
0x017B98	0x05	0x3B98	###N#F
0x017BA0	0x05	0x3BA0	I8#N#F
